episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
141,37.58104132292453,40.553823529411765,3,0.3410419896245003,0.002471027691610326,0.86796875,0.86796875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
142,37.82613936214021,40.79892156862745,3,0.3419198475778103,0.0018965359933845963,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
143,37.92417857782649,40.89696078431373,3,0.33892014920711516,0.0035184169730923406,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
144,37.97319818566963,40.94598039215687,3,0.336812686920166,0.0015365581357234944,0.87421875,0.87421875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
145,37.92417857782649,40.89696078431373,3,0.3389235235750675,0.004276642644531106,0.8734375,0.8734375,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
146,37.53202171508139,40.50480392156863,3,0.3420738555490971,0.004193032476096226,0.8671875,0.8671875,0.007411588266019639,0.007411588266019639,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
147,37.92417857782649,40.89696078431373,3,0.3387215301394463,0.0023829428154512533,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
148,37.87515896998335,40.84794117647059,3,0.3400153011083603,0.0023561603922969635,0.87265625,0.87265625,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
149,37.72810014645394,40.70088235294118,3,0.33894622325897217,0.002181554405588282,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
150,37.777119754297075,40.749901960784314,3,0.33999498933553696,0.004392005298922894,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
151,37.82613936214021,40.79892156862745,3,0.34014729782938957,0.002605570446066692,0.871875,0.871875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
152,37.483002107238256,40.455784313725495,3,0.3399264417588711,0.0025872670412148686,0.86640625,0.86640625,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
153,37.95417857782648,40.92696078431372,3,0.3404404677450657,0.00306711499724073,0.8734375,0.8734375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
154,37.92417857782649,40.89696078431373,3,0.33969155997037886,0.002932512026154706,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
155,37.777119754297075,40.749901960784314,3,0.3421459227800369,0.003336690525320115,0.87109375,0.87109375,0.00819381912632931,0.00819381912632931,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
156,37.58104132292453,40.553823529411765,3,0.33968688622117044,0.0025077732460766933,0.86796875,0.86796875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
157,37.6790805386108,40.651862745098036,3,0.3401834316551685,0.002005637748769015,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
158,37.777119754297075,40.749901960784314,3,0.3400971457362175,0.002868250490996068,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
159,38.071237401355894,41.04401960784313,3,0.33610733672976495,0.0017925532337788974,0.87578125,0.87578125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
160,37.92417857782649,40.89696078431373,3,0.3395300626754761,0.004768886393947529,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
161,37.72810014645394,40.70088235294118,3,0.33935516625642775,0.002706928230075926,0.8703125,0.8703125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
162,37.92417857782649,40.89696078431373,3,0.34019979909062387,0.0016422997966762183,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
163,38.10356298275124,41.074019607843134,3,0.3385255955159664,0.0012009950613735957,0.87578125,0.87578125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,1,1
164,37.87515896998335,40.84794117647059,3,0.3381114795804024,0.000749901091434338,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
165,37.82613936214021,40.79892156862745,3,0.34124577045440674,0.003373521318396191,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
166,37.92928514219137,40.90098039215687,3,0.3420645877718925,0.0012581995326728373,0.87421875,0.87421875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
167,37.83015896998335,40.80294117647059,3,0.34193401485681535,0.0033194414113264376,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
168,37.72810014645394,40.70088235294118,3,0.3381482422351837,0.002417361415482419,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
169,37.78113936214021,40.75392156862745,3,0.341028506308794,0.002220873542690371,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
170,37.87515896998335,40.84794117647059,3,0.34128515124320985,0.003725355204823973,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
171,37.80711975429708,40.779901960784315,3,0.34368754774332044,0.003637822794181454,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
172,37.87515896998335,40.84794117647059,3,0.33815093636512755,0.0025423107917878517,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
173,37.97319818566963,40.94598039215687,3,0.3402520440518856,0.0022458660397709647,0.87421875,0.87421875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
174,37.82613936214021,40.79892156862745,3,0.34052752181887624,0.00148096546696488,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
175,37.92534136852416,40.89696078431373,3,0.3403560876846313,0.00354185515762047,0.8734375,0.8734375,0.005298695299316615,0.005298695299316615,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
176,37.73100864318596,40.70490196078431,3,0.3411044619977474,0.002270330228266995,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14781,True,1,1
177,37.777119754297075,40.749901960784314,3,0.33751417323946953,0.0014289878741357755,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
178,38.02221779351276,40.995,3,0.34064154103398325,0.0020880861496569906,0.875,0.875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
179,37.732119754297074,40.70490196078431,3,0.34037635549902917,0.0020245887324699873,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
180,37.92879698806484,40.90098039215687,3,0.3382764123380184,0.002087787871976516,0.87421875,0.87421875,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
181,37.777119754297075,40.749901960784314,3,0.33821562603116034,0.0023571537650906257,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
182,37.954654768302674,40.92696078431372,3,0.3393234387040138,0.0036393143817406116,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
183,37.87515896998335,40.84794117647059,3,0.34254915043711665,0.0016992582836916988,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
184,37.58164012531974,40.553823529411765,3,0.34183419346809385,0.0021978918587728415,0.86796875,0.86796875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
185,37.82613936214021,40.79892156862745,3,0.3413389153778553,0.004955661115162972,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
186,37.6790805386108,40.651862745098036,3,0.3404558181762695,0.0030118043535533705,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
187,37.6790805386108,40.651862745098036,3,0.3411937080323696,0.0013057355563366355,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
188,37.63296942749969,40.60686274509804,3,0.34058974534273145,0.004577944756934317,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14781,True,1,1
189,37.97319818566963,40.94598039215687,3,0.3390245959162712,0.0023107308491154095,0.87421875,0.87421875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
190,37.82613936214021,40.79892156862745,3,0.3410818979144096,0.0009692290922160215,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
191,37.880265534348226,40.851960784313725,3,0.3397808872163296,0.003623258495091303,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
192,37.777119754297075,40.749901960784314,3,0.33804709613323214,0.0035190581603822494,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
193,37.87515896998335,40.84794117647059,3,0.34079519510269163,0.003668096905323767,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
194,37.82613936214021,40.79892156862745,3,0.3408982403576374,0.004670877220883025,0.871875,0.871875,0.007160274523368501,0.007160274523368501,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
195,37.72810014645394,40.70088235294118,3,0.33942852169275284,0.002368448936259048,0.8703125,0.8703125,0.007967217989988727,0.007967217989988727,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
196,37.87515896998335,40.84794117647059,3,0.3420812778174877,0.0036280781124498557,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
197,37.63006093076767,40.60284313725491,3,0.34326157718896866,0.0037364786306598747,0.86875,0.86875,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
198,37.92417857782649,40.89696078431373,3,0.33893669545650484,0.003683914016198726,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
199,37.87515896998335,40.84794117647059,3,0.3398424968123436,0.003918380944633238,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
200,37.92417857782649,40.89696078431373,3,0.3392972968518734,0.003105397325060656,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
201,37.72810014645394,40.70088235294118,3,0.33908399790525434,0.0030167877876474208,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
202,38.02221779351276,40.995,3,0.3403033085167408,0.0024100330210084153,0.875,0.875,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
203,37.87515896998335,40.84794117647059,3,0.3418390482664108,0.0018118740087673857,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
204,37.92417857782649,40.89696078431373,3,0.33790228217840196,0.003169054473128645,0.8734375,0.8734375,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
205,37.92417857782649,40.89696078431373,3,0.33844681903719903,0.002039380116996932,0.8734375,0.8734375,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
206,37.82613936214021,40.79892156862745,3,0.33882974162697793,0.0030509787695733354,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
207,37.87515896998335,40.84794117647059,3,0.3389091700315475,0.0030840559286495466,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
208,37.97319818566963,40.94598039215687,3,0.3380554296076298,0.002620150725093134,0.87421875,0.87421875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
209,37.63117204187878,40.60284313725491,3,0.3408318117260933,0.001500215012346711,0.86875,0.86875,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14777,True,1,1
210,37.87515896998335,40.84794117647059,3,0.3385871149599552,0.0035728518202135934,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
211,37.6790805386108,40.651862745098036,3,0.34194994196295736,0.0017613027787429466,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
212,37.777119754297075,40.749901960784314,3,0.3376585319638252,0.0016486124948260252,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
213,37.777119754297075,40.749901960784314,3,0.3375828884541988,0.0027423573413265356,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
214,37.72810014645394,40.70088235294118,3,0.34171730279922485,0.004089950175068488,0.8703125,0.8703125,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
215,37.87515896998335,40.84794117647059,3,0.3387412928044796,0.0017064234802295867,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
216,37.82613936214021,40.79892156862745,3,0.34184846729040147,0.0030355705284889995,0.871875,0.871875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
217,37.6340805386108,40.60686274509804,3,0.34124109968543054,0.003960449135734429,0.86953125,0.86953125,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
218,37.92417857782649,40.89696078431373,3,0.33869966566562654,0.0016186125867080304,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
219,37.777119754297075,40.749901960784314,3,0.33991151973605155,0.0011051990488834854,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
220,38.02221779351276,40.995,3,0.34315296411514284,0.002009384727231676,0.875,0.875,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
221,37.726989035342825,40.70088235294118,3,0.3410582676529884,0.002089940179218322,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14781,True,1,1
222,37.87515896998335,40.84794117647059,3,0.3419292367994785,0.0023629441841475905,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
223,37.6790805386108,40.651862745098036,3,0.3405965559184551,0.002431111153100494,0.86953125,0.86953125,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,1,1
224,37.92417857782649,40.89696078431373,3,0.3412923105061054,0.003601723592528402,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
225,37.82613936214021,40.79892156862745,3,0.33915001153945923,0.0017564114884198853,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
226,37.82613936214021,40.79892156862745,3,0.34047492891550063,0.0018669933691711348,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
227,37.82613936214021,40.79892156862745,3,0.33904849588871,0.0020648842174667277,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
228,37.58104132292453,40.553823529411765,3,0.342041888833046,0.0032004066961069297,0.86796875,0.86796875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
229,37.6790805386108,40.651862745098036,3,0.34078253284096716,0.0028020236103941027,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
230,37.38958130179032,40.36176470588235,3,0.3401134192943573,0.002807381369268618,0.865625,0.865625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
231,37.732718556692284,40.70490196078431,3,0.33992805406451226,0.0028041739237913066,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
232,37.97319818566963,40.94598039215687,3,0.33730341494083405,0.0037615567185398865,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
233,37.977816595907974,40.95,3,0.3405390039086342,0.0035322351855888445,0.875,0.875,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
234,37.78222631866195,40.75392156862745,3,0.337878043949604,0.0024594635497254985,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
235,37.72810014645394,40.70088235294118,3,0.3414068937301636,0.004195448106558026,0.8703125,0.8703125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
236,37.732119754297074,40.70490196078431,3,0.3407478094100952,0.0011323176442675567,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
237,37.51347829771445,40.485784313725496,3,0.3422925263643265,0.0019403687270812579,0.86640625,0.86640625,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
238,37.63519164972191,40.60686274509804,3,0.34066326841711997,0.003201982865264771,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
239,37.82613936214021,40.79892156862745,3,0.3399350538849831,0.0015569710955160472,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
240,37.78113936214021,40.75392156862745,3,0.3415862798690796,0.002502919044762446,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
241,37.68375804119078,40.65588235294118,3,0.3376608893275261,0.002265587223146112,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
242,37.58104132292453,40.553823529411765,3,0.33951391354203225,0.0037981029584418253,0.86796875,0.86796875,0.007574499777213015,0.007574499777213015,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
243,37.72810014645394,40.70088235294118,3,0.33907019942998884,0.001142910611199475,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
244,37.777119754297075,40.749901960784314,3,0.34089353010058404,0.0035769153275666088,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
245,38.180395131781204,41.15196078431372,3,0.33717513680458067,0.0013655582992793533,0.8734375,0.8734375,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14775,True,2,1
246,37.72857633693013,40.70088235294118,3,0.33600374683737755,0.003953764170169009,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,2,1
247,37.777119754297075,40.749901960784314,3,0.33905270099639895,0.0043712063821981445,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
248,37.97319818566963,40.94598039215687,3,0.3376352332532406,0.0013358067805225376,0.87421875,0.87421875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
249,37.82613936214021,40.79892156862745,3,0.3389562018215656,0.0010749550640500648,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,2,1
